estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito,latlon
sao_paulo_morumbi,São Paulo- Morumbi,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 04 - Amarela,,,existente,Não,-23.5862192,-46.72351429999999,dados,São Paulo,kml_27,"-23.586219,-46.723514"
vila_sonia,Vila Sônia,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 04 - Amarela,,,existente,Não,-23.5927478,-46.73477950000001,dados,São Paulo,kml_14,"-23.592748,-46.734780"
capao_redondo,Capão Redondo,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6593471,-46.7681457,dados,São Paulo,kml_50,"-23.659347,-46.768146"
campo_limpo,Campo Limpo,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6491659,-46.7589189,dados,São Paulo,kml_52,"-23.649166,-46.758919"
vila_das_belezas,Vila das Belezas,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6402026,-46.7457009,dados,São Paulo,kml_38,"-23.640203,-46.745701"
giovanni_gronchi,Giovanni Gronchi,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6439767,-46.7340709,dados,São Paulo,kml_3,"-23.643977,-46.734071"
santo_amaro,Santo Amaro,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.65579019999999,-46.7205531,dados,São Paulo,kml_3,"-23.655790,-46.720553"
largo_treze,Largo Treze,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6540606,-46.7086656,dados,São Paulo,kml_74,"-23.654061,-46.708666"
adolfo_pinheiro,Adolfo Pinheiro,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6501165,-46.7042096,dados,São Paulo,kml_74,"-23.650116,-46.704210"
alto_da_boa_vista,Alto da Boa Vista,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6415464,-46.6990169,dados,São Paulo,kml_74,"-23.641546,-46.699017"
borba_gato,Borba Gato,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6334609,-46.6928086,dados,São Paulo,kml_74,"-23.633461,-46.692809"
brooklin,Brooklin,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6262954,-46.6879603,dados,São Paulo,kml_74,"-23.626295,-46.687960"
campo_belo,Campo Belo,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6191442,-46.68267090000001,dados,São Paulo,kml_57,"-23.619144,-46.682671"
eucaliptos,Eucaliptos,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.60971136997365,-46.66761622721405,dados,São Paulo,kml_15,"-23.609711,-46.667616"
moema,Moema,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.6037108,-46.6622969,dados,São Paulo,kml_15,"-23.603711,-46.662297"
aacd_servidor,AACD - Servidor,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.5976546,-46.6522547,dados,São Paulo,kml_15,"-23.597655,-46.652255"
hospital_sao_paulo,Hospital São Paulo,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.5981855,-46.6454311,dados,São Paulo,kml_75,"-23.598185,-46.645431"
santa_cruz,Santa Cruz,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.5985788,-46.6366764,dados,São Paulo,kml_75,"-23.598579,-46.636676"
chacara_klabin,Chácara Klabin,Sistema Metropolitano,Subsistema secundário,Subsistema secundário,Linha 05 - Lilás,,,existente,Não,-23.59292301747345,-46.63078664911632,dados,São Paulo,kml_75,"-23.592923,-46.630787"
vila_prudente,Vila Prudente,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.58492526850915,-46.58337546458016,dados,São Paulo,kml_6,"-23.584925,-46.583375"
oratorio,Oratório,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.5821743,-46.5618708,dados,São Paulo,kml_8,"-23.582174,-46.561871"
sao_lucas,São Lucas,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.588949,-46.5446188,dados,São Paulo,kml_8,"-23.588949,-46.544619"
camilo_haddad,Camilo Haddad,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.5956543,-46.5374699,dados,São Paulo,kml_8,"-23.595654,-46.537470"
vila_tolstoi,Vila Tolstoi,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.6008749,-46.527181,dados,São Paulo,kml_8,"-23.600875,-46.527181"
vila_uniao,Vila União,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.6029592,-46.5155295,dados,São Paulo,kml_43,"-23.602959,-46.515529"
vila_planalto,Vila Planalto,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.6064728,-46.5076758,dados,São Paulo,kml_43,"-23.606473,-46.507676"
sapopemba,Sapopemba,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.61477470000001,-46.5015252,dados,São Paulo,kml_43,"-23.614775,-46.501525"
fazenda_do_juta,Fazenda do Juta,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.6119869,-46.4877154,dados,São Paulo,kml_43,"-23.611987,-46.487715"
sao_mateus,São Mateus,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.6124331,-46.47805840000001,dados,São Paulo,kml_54,"-23.612433,-46.478058"
jardim_colonial,Jardim Colonial,Sistema Metropolitano,Subsistema leve,Subsistema leve,Linha 15 - Prata,,,existente,Não,-23.59909537256206,-46.46899133041426,dados,São Paulo,kml_54,"-23.599095,-46.468991"
rio_grande_da_serra,Rio Grande da Serra,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.743289630411,-46.39174719926268,dados,São Paulo,,"-23.743290,-46.391747"
ribeirao_pires,Ribeirão Pires,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.71391502401116,-46.41448334588704,dados,São Paulo,,"-23.713915,-46.414483"
guapituba,Guapituba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.69213022788726,-46.44846414509821,dados,São Paulo,,"-23.692130,-46.448464"
maua,Mauá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.66822812658032,-46.46130907155739,dados,São Paulo,,"-23.668228,-46.461309"
capuava,Capuava,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.6582642240316,-46.48981108608936,dados,São Paulo,,"-23.658264,-46.489811"
santo_andre,Santo André,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.65184124883969,-46.52850319547477,dados,São Paulo,,"-23.651841,-46.528503"
prefeito_saladino,Prefeito Saladino,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.63854914791647,-46.53658886045435,dados,São Paulo,,"-23.638549,-46.536589"
utinga,Utinga,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.62641989346458,-46.54396825998526,dados,São Paulo,,"-23.626420,-46.543968"
sao_caetano_do_sul,São Caetano do Sul,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.61053316299698,-46.56987665055529,dados,São Paulo,,"-23.610533,-46.569877"
tamanduatei,Tamanduateí,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.59322749572933,-46.58907402345828,dados,São Paulo,kml_41,"-23.593227,-46.589074"
ipiranga,Ipiranga,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.58206400732065,-46.59681559455642,dados,São Paulo,kml_6,"-23.582064,-46.596816"
sao_carlos,São Carlos,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.567770381194,-46.60368593731818,dados,São Paulo,kml_41,"-23.567770,-46.603686"
mooca,Mooca,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.55819446391589,-46.60815450599344,dados,São Paulo,kml_63,"-23.558194,-46.608155"
bras,Brás,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.54530149773743,-46.61654437453596,dados,São Paulo,kml_88,"-23.545301,-46.616544"
luz,Luz,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 10 - Turquesa,,,existente,Não,-23.5354321453642,-46.63478356854491,dados,São Paulo,kml_72,"-23.535432,-46.634784"
luz,Luz,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.53510315748638,-46.6352602112742,dados,São Paulo,kml_72,"-23.535103,-46.635260"
bras,Brás,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.54492776986617,-46.61658028921393,dados,São Paulo,kml_88,"-23.544928,-46.616580"
tatuape,Tatuapé,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.54023758539471,-46.57668595912679,dados,São Paulo,kml_32,"-23.540238,-46.576686"
penha,Penha,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.53313356948249,-46.54182421713363,dados,São Paulo,kml_34,"-23.533134,-46.541824"
itaquera,Itaquera,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.54178705962785,-46.46994559344537,dados,São Paulo,kml_18,"-23.541787,-46.469946"
dom_bosco,Dom Bosco,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.5417562131048,-46.44777325394075,dados,São Paulo,kml_18,"-23.541756,-46.447773"
jose_bonifacio,José Bonifácio,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.5390939951073,-46.43154040220403,dados,São Paulo,kml_22,"-23.539094,-46.431540"
guaianases,Guaianases,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.542348867521,-46.41509179268212,dados,São Paulo,kml_31,"-23.542349,-46.415092"
antonio_gianetti_neto,Antônio Gianetti Neto,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.5543009978025,-46.38348365043679,dados,São Paulo,,"-23.554301,-46.383484"
calmon_viana,Calmon Viana,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.52535644782891,-46.33317025795606,dados,São Paulo,,"-23.525356,-46.333170"
ferraz_de_vasconcelos,Ferraz de Vasconcelos,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.54073564538542,-46.36827463788728,dados,São Paulo,,"-23.540736,-46.368275"
poa,Poá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.52535346072501,-46.3436281118308,dados,São Paulo,,"-23.525353,-46.343628"
suzano,Suzano,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.53412270716567,-46.30788303554623,dados,São Paulo,,"-23.534123,-46.307883"
jundiapeba,Jundiapeba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.54272638928252,-46.25802972375192,dados,São Paulo,,"-23.542726,-46.258030"
bras_cubas,Brás Cubas,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.53621824376223,-46.22522498919003,dados,São Paulo,,"-23.536218,-46.225225"
mogi_das_cruzes,Mogi das Cruzes,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.52168792807863,-46.19834189947113,dados,São Paulo,,"-23.521688,-46.198342"
estudantes,Estudantes,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 11 - Coral,,,existente,Não,-23.51521525733403,-46.18377084093947,dados,São Paulo,,"-23.515215,-46.183771"
calmon_viana,Calmon Viana,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.52501570269698,-46.33391148957102,dados,São Paulo,,"-23.525016,-46.333911"
aracare,Aracaré,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.50065044964114,-46.33924294282054,dados,São Paulo,,"-23.500650,-46.339243"
itaquaquecetuba,Itaquaquecetuba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.48558324473827,-46.34848245165674,dados,São Paulo,,"-23.485583,-46.348482"
manoel_feio,Manoel Feio,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.47927100494828,-46.36773139100829,dados,São Paulo,,"-23.479271,-46.367731"
jardim_romano,Jardim Romano,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.48489937292214,-46.38550413696267,dados,São Paulo,kml_78,"-23.484899,-46.385504"
itaim_paulista,Itaim Paulista,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.49404025961899,-46.402159806049,dados,São Paulo,kml_78,"-23.494040,-46.402160"
jardim_helena_vila_mara,Jardim Helena - Vila Mara,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.49269256893386,-46.42131203127014,dados,São Paulo,kml_78,"-23.492693,-46.421312"
sao_miguel_paulista,São Miguel Paulista,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.49060427275942,-46.44328425706708,dados,São Paulo,kml_13,"-23.490604,-46.443284"
comendador_ermelino,Comendador Ermelino,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.48510938491884,-46.4821013449178,dados,São Paulo,kml_73,"-23.485109,-46.482101"
usp_leste,USP Leste,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.4854268028513,-46.50110566985725,dados,São Paulo,kml_23,"-23.485427,-46.501106"
engenheiro_goulart,Engenheiro Goulart,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.49788186854691,-46.51925658368218,dados,São Paulo,kml_23,"-23.497882,-46.519257"
tatuape,Tatuapé,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.54014101122786,-46.5766379551056,dados,São Paulo,kml_32,"-23.540141,-46.576638"
bras,Brás,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 12 - Safira,,,existente,Não,-23.54459134367351,-46.61665277212361,dados,São Paulo,kml_88,"-23.544591,-46.616653"
aeroporto,Aeroporto,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,existente,Não,-23.43251440330507,-46.49378773260952,dados,São Paulo,,"-23.432514,-46.493788"
guarulhos_cecap,Guarulhos - CECAP,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 13 - Jade,,,existente,Não,-23.44775788598576,-46.49329130117869,dados,São Paulo,,"-23.447758,-46.493291"
jundiai,Jundiaí,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.19514470526912,-46.87226389944481,dados,São Paulo,,"-23.195145,-46.872264"
varzea_paulista,Várzea Paulista,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.20890643161506,-46.82928125068968,dados,São Paulo,,"-23.208906,-46.829281"
campo_limpo_paulista,Campo Limpo Paulista,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.20667427547249,-46.78524854931413,dados,São Paulo,,"-23.206674,-46.785249"
botujuru,Botujuru,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.2363357360347,-46.76714664823185,dados,São Paulo,,"-23.236336,-46.767147"
francisco_morato,Francisco Morato,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.28157509243108,-46.74252407809491,dados,São Paulo,,"-23.281575,-46.742524"
baltazar_fielis,Baltazar Fielis,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.30993549991145,-46.72364929669764,dados,São Paulo,,"-23.309935,-46.723649"
franco_da_rocha,Franco da Rocha,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.33010224287311,-46.72646619992544,dados,São Paulo,,"-23.330102,-46.726466"
caieiras,Caieiras,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.36630338495801,-46.75167627910106,dados,São Paulo,,"-23.366303,-46.751676"
perus,Perus,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.40546762531432,-46.75333834976654,dados,São Paulo,kml_81,"-23.405468,-46.753338"
vila_aurora,Vila Aurora,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.4375889078036,-46.7472799027111,dados,São Paulo,kml_48,"-23.437589,-46.747280"
jaragua,Jaraguá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.45561300581348,-46.73846777509449,dados,São Paulo,kml_48,"-23.455613,-46.738468"
vila_clarice,Vila Clarice,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.4701493679801,-46.74387788313455,dados,São Paulo,kml_35,"-23.470149,-46.743878"
pirituba,Pirituba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.48810372879096,-46.72688349480385,dados,São Paulo,kml_35,"-23.488104,-46.726883"
piqueri,Piqueri,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.50413718712342,-46.71495448803155,dados,São Paulo,kml_35,"-23.504137,-46.714954"
lapa_cima,Lapa (Cima),Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Linha 7 - Rubi,,,existente,Não,-23.51778848634583,-46.70347766073548,dados,São Paulo,kml_45,"-23.517788,-46.703478"
